,content
277,Naka paka ganda ng app na tu pwede ma download Yung mga story tas tipid na sa load goshh aliw pa sa mga story da best ka talaga Wattpad:))
278,Nyehhehehehe time to read an unhealthy amount of sidlink fanfiction to cope with the fact that Sidon isn't single in totk 😈😈😈
279,I like the old wattpad.
280,👍
281,Good
282,Have to uninstall this app finally COZ it was not adding the votes I got on my hardly written work
283,"This app is good and I have it for years, but the only problem I have is when I go to my library, it takes forever to load. Can someone tell me how to fix it because I already tried deleting some story's in my library and it still load so slow."
284,it's so amazing
285,I've been hearing that you can earn coins by watching videos therefore i can not see such option in this app . All i know is you can only read your desired book only after getting a premium
286,"Let me tell you.. This wouldve gotten five stars if it wasn't for this new update.. I've been using wattpad for a long time now it was perfectly fine until this update came and I'm not going to lie I love the liking comment update but now there's literally an ad after every 2,3 or 4 chapters It's irritating. And you can't even add offline stories to your offline list like that again. Please if this could be fixed I'd love that."
287,Great app but the erased all my data and I had to restart everything
288,Why i can't download it even if the network is fine 😕
289,"All the stories in my library is deleted and I don't know why. Also, the app keeps saying that there's a problem in my network even though there's not. Please fix this, I badly wanted to read."
290,I love this app soo much I can read a lot of anime fanficion
291,احممممممم🙂
292,This app is perfect for story readers
293,It's amazing and the best writing app
294,Esta aplicação é maravilhosa consigo passar o meu tempo a ler mas os anuncios são muito chatos e longos mas tirando isso amo esa aplicação.
295,"If we change to a new usernames, our reading lists weren't working properly"
296,"Best story - writing app, out there."
297,"I love this app a lot but now because of some work I didn't open this for months, but now when I tried to open it, they asked for a log in and when I try to login their I didn't able to do that, it was not only one time but totally 5 to 6 times which literally irritated me a lot ...... and now I'm not going to use this 😐"
298,good
299,Why its bad lately?my words on my chapter goy deleted?why am i gonna do?the app is not good!
300,Omg so bad
301,I love having the liking system for the comments but when I try to press on a comment to get to the account it will not let me.
302,"Cant log in another account. Cant search the story i was looking for. I put it on the ""tag"" and still cant find it. I dont know if the author delete it or whatever."
303,"I recommend adding ALT text into the images, so that we can include the image's source and whatsoever. Even if it's on the story page or banner; add it, please! IT'S LAGGING SO BAD WHEN I OPEN LIBRARY. THANK YOU."
304,Nah gehehyehbegegr its goof ehhshehdhehdhebydsbbdbebdbrbhehdbbdbd
305,Can't download the app😢
306,How can l be reading two stories at a time
307,Suddenly I can't read stories from Wattpad without using VPN. Usually I don't need it. Can you fix it? It's quite a hassle actually.
308,Love it alot
309,Love love love it!
310,"The app itself is good but recently it isn't loading the website and saying ""Not connected to wattpad. Try again later."" It has been saying this for weeks and I have even uninstalled and reinstalled it but before this happened it worked fine"
311,❤❤💓💓
312,The best app in the world
313,"I love this app, but the resent update is causing adverts to pop up during my reading nit at the end of a chapter"
314,The romance books are my favorite by far
315,"I was enjoying reading wattpad stories but I don't know what happended that everytime I download new books it will always just like this ""the server has a problem, please try again later"". And it's so frustrating."
316,why you always give 2 of 2 stories in available offline
317,It's unfair application 😠😡
318,Good
319,Good
320,I liked it before until it updated and you can on download 2 stories offline I liked the 25 stories one
321,Wow
322,"I tried talking to people, but there's this glitch that make message keep on repeating themselves and it's annoying. Fix it!"
323,When I update I can't access the app
324,"Wattpad, I'm disappointed. I love your app, and I love it truly, but lately, you need to fix the bugs going on, especially when writing stories! I'm using a new phone with the same account, but every time I write or add more to a chapter, I encounter bugs! Want to add pictures to my chapter, I can't! Because it keeps saying OBJ and moving the picture over the words!! Please Wattpad fix these issues! When I was writing on my previous phone, it was fine but now this is happening!! Please help us."
325,"please bring back the old wattpad, it was more better than the updated one its quite annoying as well to see many ads from scroll after scroll i have been using wattpad for 2-3 years now and i am very disappointed that you keep updating and updating the app when the wattpad before is better than the new/updated ones."
326,"Aaa, suka banget sama wattpad. Cuma kadang kalo aku make yaa, suka lag atau kadang gabisa dibuka gituu ceritanya. Aku uninstall trus instal lagi bisa sih, cuma agak ribet aja. But it's good, kayak okelahh bisa buat ngehalu dll jugaaa 🤩"
327,I love it ❤️
328,Very nice aap
329,The problem isn't fix for me cause it wouldn't let me put pictures or videos in my books I had this problem ever since April 3th so please explain to fix it or make it where the S23ultra Be able to post videos or pictures so it won't turn to OBJ Please fix it
330,"I don't know what happened but I have been logged out of my Wattpad, I even updated it recently but it's still the same now I can even read any stories"
331,Very bad
332,so good
333,It's decent I like it
334,I have used this app for years but now it logged me out and I'm unable to log back in so now I have to create a whole new account. What was more than over 150 books of reading and waiting for them to be updated is now gone.
335,"Personally, it would be a 5/5 if it wasn't for some bugs. But all in all, I do like it. I've been using this app for months and I never had a bad experience in it. I would recommend this app to those who want to read and write."
336,The app is amazing but sometimes it doesn't have the whole book which is sad... otherwise I recommend it to others(:
337,Today I tried opening the app and i cant get a new book because keeps saying there is a connection problem and I have ask all my friends if it's happening to them who has wattpad and they say no so what's the problem?
338,Its so nice
339,This new update is worth it ☺️...it's have everything which is needed as a reader ... But still there is lot of things which is needed .....
340,Love the app
341,Really good app
342,"Ini sudah sangat bagus,dan terus di tingkat kan lagi ya.tapi kenapa sekarang perpustakaan nya cuma cukup 11 sih, emang nya gak bisa di tambahkan lagi ya kalo bisa sih di tambahkan lagi jadi 25 kayak dulu lagi , untuk sekarang itu aja sih."
343,💗💗💗
344,"I had been using it for the past year, I say that it has the best features, the best stories, and all however, after unstalling and reinstalling due to internal storage problem, I can't sign up nor log in for a new account and it kept saying 'unable to connect to network even though my Internet'strong and my username.. Hayys so disappointing"
345,🔥The most amazing application
346,I like the stories
347,"so funny wattpad, all of my books just gone rn. im literally crying"
348,"It's a nice app for readers, fully recommended!"
349,Great app... I love to read stories from here❣❣❣
350,I love the app as it make my english good and help me share my thought any time any where as I want. I met new people ad I am introvert and dosent like to talk to much socilay but it make me feel comfortable talking to them.
351,It won't let me sign in or change my password since I forgot it ! Won't even let me sign in via FB or my Google A/c!
352,Good app
353,مشكلته بس انه يضيف 25 قصه
354,Good app! But to many ads and I don't like ads
355,My only concern is that my stories kept getting deleted for no reason!
356,"Sangat best,✨"
357,It is great but sometimes when I look for a new book to read it shows me nothing and I mean nothing no books no list that other made.
358,Wattpad is broken rn What ever a search for skmething it always no result when there is clearly supposed to be a result
359,3 star only cause I don't know what happen this past few days. When I search stories it's always says your search did not match any stories I dunno what happen it was not like this in any other day.
360,"wtaf just happened to my wattpad like bffr I can't even see my searches.. it always says ""Your search did not match any Stories"" nor ""nextUrl must not be null""... ."
361,It's amazing the only issue is that I choosed dark mode and when reading it still light can you please fix this
362,Usually a great app but lately whenever I've tried to search a specific tag or book name nothing comes up I've had to delete it twice and re download it only for it to go back to not working
363,I would rate this 0 stars if I could. Story's that showed before doesn't show up the next time I search it up
364,"When I try to look up stories that I know was on Wattpad, it doesn't show after the new update."
365,I really love this app but the ads is very super annoying 😭😭😭
366,"I've been reading in wattpad for months now, and when I opened it earlier and I searched for a story I've been searching for months like yesterday the search bar works good and the stories I see it but now every time I search the story I searched for months it doesn't show even if it's other stories"
367,Doesn't matter how I search for a story it will just give me random stories that don't go with what I was searching up no matter how I do it after I updated it now I have a hard time finding the things that I search for it will give me very vague options ever since I updated it now if I don't hit title and then typing what I was searching for it will say that it is not found and it didn't do this before I updated it. Like I said before sometimes it won't even give me any stories I looked for
368,It is really good I've been reading a lot of amazing storys from other fantastic creators. But there's just one problem when I want to search a story it just said 'Your search did not match any stories' like what? Am just so confused but pls fix this:(
369,"The app is good but from few days it is not working in my system like I really don't know how it's happening, like there is glitch in its processor"
370,Best app ever
371,How to read free without signing in Google or Facebook? Because I made a new one and I keep making the password which doesn't work with anything I write and it won't even tell me what the requirements areee😭
372,I wish that I'd get my notifications when I need to. i have to check the app to get my messages and posts. but otherwise i enjoy the app.
373,Mobile Issue - Cannot go to anyone's profile when checking comments. This is a widespread thing as I've asked others if it's also an issue for them. Please fix this asap 👍
374,nc.
375,I'm a writer
376,"I heard lots of writers lost interest writing in this platform because their stories was copied by someone and posted it in a website. Even her username was there. I'm one of those writers, and I don't think I'll continue it with you. Cause it's really a horrible feeling when you saw your stories being copied without your consent. I don't know though, if those thieves was typing the words one by one. But the only thing I can say is; I hope, you'll gonna make your security tight."
377,"I like this app, but I have one quite major gripe for drafting. I was drafting a book with a 158 chapters, and once I went to edit that chapter, or any other chapter in said book, it cuts to a gray screen and kicks me out of the drafted book. I think maybe because of limits, it kicks me out, but the max chapters allowed to draft is (I think) 200, so why is it 158 for me? Not only that, other books I'm drafting don't have 158 chapters and still kicks me out. Please fix this bug if you can."
378,"The app is wonderful,like the best app for reading stories I've ever come across and I like the fact that it's free,you don't need to pay or do daily challenges to gain points to unlock chapter,you just read to your heart content....but still I think it need to be improved by adding more stories both original,translated, fiction..etc at least to make it more fun"
379,If you wanna read any fanfiction this is your app!^^
380,حلو
381,I won't read school books with 5 chapters but I'll read a 60 chapter fanfic in less than 2 days
382,Logged me out of my account and now i cant get back in so i have to make a new one. And i dont have any of my books from my old account thanks so much
383,"I really love wattpad, but after the latest update not been great. ‼️Every time I click on a book to see the description it takes a long time to load and my internet is strong and fast but it still takes a long time to load which is running my reading experience‼️ PLEASE FIX THIS ISSUE"
384,Wattpad is a good app for reading but I'm having difficulties to login i don't know what's happening. I'm unable to login this app pls do something.
385,"😁love it but 😀 why is there so many ads, like every new chapter and the chapters arnt that long I get a ad pls use less ads and me especially knowing me and I know ads are there to be free but use less ads everyone will be grateful 😄 thanks have a good day to whoever made Wattpad you made a good app"
386,I love reading 😁
387,I have been using this app since last year but recently something is wrong with this app it doesn't load fast sometimes the app doesn't respond plzzz fix it I'm really very frustrated with this
388,Smaush
389,"Love it, it's like a starter pack for both readers and writers. Also, free stories that are probably better than published books? Don't mind if I do"
390,Super happy to download this app
391,♥️ Amazing!
392,It's really amazing app to read stories
393,Kasi yes bhe
394,I like this app.This app is easy to use.
395,Love it!
396,"It is a very lovable app, although the annoying part is when I try to log in into my account and it just won't let me, I put in the correct password and user but it will NOT budge. I hope you really fix this. Thanks."
397,Itz amazing and beautiful
398,"ini kenapa wattpad jadi loading lama banget kalau buka book itu kadang sampai gak kebuka sama sekali si book nya loading terus, itu kenapa ya? tolong dong"
399,idk
