,content
238,"Although a lot of stuff in the app work fine, the downloading speed is absolutely terrible when using this app, it takes around an hour to download roughly 500MB documentary eventhough my internet speed is 30MBps. Also, the screen just doesn't rotate when you need it to, especially when using the app on an android tablet. The content is great but the app isn't."
239,An easy-to-use app with really good content on it
240,"I love this app! It is not expensive at all, which I really appreciate and the documentaries are sooooo interesting! Thank you! 💕"
241,"Can't use the app comfortably on my tablet, as it is Portrait mode only. A shame, as I like the service. Will not renew my subscription if the app remains unuseable."
242,"Download does not work. The app either downloads extremely slow, or just hangs and does not download at all. It's pointless to even have the option to download. A shame as the content is great and would love to be able to watch when not in WiFi or mobile coverage."
243,"Its a huge bargain & the content is fantastic however the app for the mobile is absolutely terrible specifically when it comes to downloading which now seems to be impossible for me, only streaming is achievable due to this I use it mainly for TV viewing. The creaters need to scrap the current app and rebuild it as its now doing more damage than good for the brand."
244,This service never seems to work right. So fustrating. If I had not bought a one year subscription I'd have walked away already.
245,The app has no ability to play the next episode in a series and after you play the first episode it will not let you even start the next only the one you just played. Plus a multitude of other problems.
246,Excellent programs
247,Need to optimize app for Chrome OS tablets.
248,Why does this open in portrait mode only? On my tablet this is really annoying.
249,"I have free casting apps that work a million times better. It can't even figure out to cast the episode I'm clicking on but keeps starting things I've seen all over again. Literally have to disconnect from the Chromecast to be able to start the new episode. I'll edit to not call it ""pathetic"" cos it's simply not kind. I can see there's a ""now playing"" at the bottom but outside of my screen. It upsets me cos the app does so disjustice to amazing content. Content 5 stars. App: 1 star."
250,"Trash, garbage, waste of time, not worth the time."
251,"Two trips and still haven't successfully watched anything. Curiosity Stream's downloader is awful, slow and unreliable. Both times it would not let me watch anything I had downloaded, because something was still downloading. But could I stop the download? Nope. This app has pissed me off more than any in awhile."
252,"Fantastic. I don't understand why there are so many bad reviews? Great, interesting content and a very low YEARLY subscription cost. Highly recomended"
253,Installed it on an android tablet but the interface keeps defaulting to phone size. So when in landscape position you have a narrow interface in the middle and huge blank space on both sides. Quickly turning the tablet to portrait and back fixes the interface which then stretches to fill the whole screen. But exiting a full screen video turns it back to phone mode. A surprising bug in 2022.
254,Its rad
255,"Awesome content, horrible app. The auto rotate setting doesnt work correctly, the downloads lock up, and every icon on the app has a 2 second delay. Very disappointing."
256,Many good and some excellent content. Sadly de app is very bad.
257,Excellent OTT platform.
258,"Great app, However one suggestion is the ability to browse in landscape mode. It appears this app only likes portrait mode. But switches to landscape when playing a video"
259,"The content is ok but the app has a lot of issues. It constantly forgets your place when you try to resume where you left off. Please put a ""resume watching button"" on the front page, I'm sick of digging through menus to find what I was last watching. The picture in picture is also bugged (I get 1/2 the video and a black bar). I will probably not renew my subscription because this app is so bugged."
260,Boring Same Material/ Auto-Rebill Scam
261,Works like a charm and I hope Curiosity will always stay! The amount of exclusive content is amazing! If you love educational videos then this is the best and cheapest platform! I use the app to cast to my Google Chromecast. Works perfect!
262,"I find the content to be excellent, but finding thst content is often problematic as the search function does not recognise what is being searched for even if it turns out to be name of the program/series"
263,"Content is great, but I'm encountering malfunctions for specific series, for example ancient engineering stopped after the colloseum episode and refuses to play the rest of the series. I've reinstalled the app, but no change. Could use some streamlining of the app. The fifth star for when all content is again available."
264,Poorly built app with subpar content
265,"Content is great, but the app is one of the glitchiest I've ever seen."
266,"It's okay. The video content is good where you can find it. The app is unable to comprehend the idea of an orientation lock and the fullscreen button is a lie; you can't watch documentaries in widescreen if your phone is at too steep an angle. I don't undertstand how that isn't fixed. There is no LGBT-centred content, despite a press release nearly 1 and a half years ago saying they would try better. I'm incredibly dissapointed. Explain this."
267,What is shown in international advertising is not available across the app. We live outside the US. I've never seen anything shown in a Facebook ad be available to me to view in Mexico. I am trying to cancel right now before my renewal in a few weeks and the app and Google play are going in circles.
268,"Really good app and platform, haven't had any issues so far. The only thing I'd like to see is an option to manually remove content from the ""Continue Watching"" section, it's annoying finishing a show/documentary and have it stay there."
269,No landscape mode support for an app that's designed to consume... landscape content is a deal breaker.
270,Always rorates 90 degrees of the device orientation. Support state that there's nothing that they can do about it. Notice that I then get the generic reply asking me to contact support. Considering when I did I was told there wasn't anything that they could do I would stay away and save your money.
271,Can't turn off autorotate. Why does this app need to override the system setting? Edit: Now they want me to contact them again. You already know about the bug don't ask me to contact the support team. YOU can contact the support team!
272,"App is hard to use and its hard to resume videos that you are in the middle of. There is no picture in picture, not good. Makes it hard to enjoy the content. [Update, I'm not why why Curiosity Stream replied with a canned response as if I found a bug. That's not want I said. It is simply not a good app compared with other video streaming apps. I'm removing a star because they've shown even less attention to detail in their reply.]"
273,I got this app so I could download and watch later offline. Well it won't work unless connected to wifi. All I get is a blank screen. Being looked into by Curiosity stream developers
274,Absolutely love this app
275,Very hard to unsubscribe
276,Terrible experience. Half the movies don't open. Very frustrating.
277,So far this is my first time trying it and if it works better than what I expected to I'll give it five stars until then you get one month to show me that you're better than what people say you are so remember you get one more trial from me okay
278,"I unsubscribed to Curiosity stream as the content they offer plumuted. They were adding content which was free to watch on YouTube (Crash course) Now they are back again, Adding new documentaries and I am again subscribing again."
279,Been trying to subscribe using promo code from YouTube to get access to nebula and pay with giogle play credit. Instructions are useless as it tells me to go to settings and them to manage account but there's no such option.
280,I don't think it's worth the cost just about everything available here is also free somewhere else to watch
281,"I'm enjoying the content, especially for the price, but I'm having a really rough time downloading content to watch offline. Stalls, slow or just never downloads at all."
282,"Plays ok on Samsung's S5E, So I downloaded several to take on holiday.It won't play clips that have been downloaded through the app,the app is useless!!! Might not renew subscription when my 3d year is due because of this😡 and also pathetic copy/pasted identical replys to all reviews that identify faults.Shame on you,pay a professional to make a useable app please😟"
283,Nice content
284,This app is not tab friendly!
285,"Beautiful content and very good price, however, you cannot play any video while downloading which is very annoying considering that it downloads incredibly slowly and only while the app is open. Please change that awful feature."
286,"The content and amount of interesting documentaries is nice, but the app doesn't work well at all. Overall the buttons and features don't work right, but the biggest problem is that any documentaries will heavily glitch after I've watched them, so I never get to watch a documentary for a second time. Please fix the app."
287,Geat content but the horrendous app spoils it all
288,"The app and content are good. But when I download a video to view offline, I cannot open the app without it crashing or bring me to a blank screen. So any offine content does not work"
289,Crashes every few minutes and cannot detect that my tablet is in landscape position....unusable at this time
290,Wow! What a great channel from where to learn the basics about more than dozens and dozens of subjects from every discipline imagined.
291,"Downloaded content does not play on Samsung 5e. Just says ""Error Loading""."
292,"I expected much better than what I'm getting! Additionally there appears to be NO WAY TO EXIT the app and exiting it is EXTREMELY DIFFICULT! I want to be able to terminate it when I move to another video source, but the virtual buttons disappear completely, not allowing me to terminate it and move on. I'm running the Samsung Galaxy Tab S6 tablet with Android 12. Frankly, I get better documentary content on Amazon Prime and Youtube than I do on Curiosity Stream!"
293,"The app is getting better , but having subtitles only in English and Spanish needs to be changed ."
294,"I always get an error loading on my cheap Acatel, wether I use data or wifi. Downloaded vids still have visual glitches and failure to load. This app sucks. Works well on my cheap laptop. Here for the WW2 docs. Thnx."
295,"(14th, August, 2021 Edit) It's a nice service with an affordable price. However, I would have given it 5-star if the application is more user-friendly. For example, If you jump to a specific second, the video will sometimes freeze and start from the beginning. It's really frustrating, as you will have to guess which second you were at. The content is 10/10, but the application itself is 5/10. (22nd, June 2022 Edit) The App is currently much better than before. Thanks! New App Review: 8/10"
296,"I need to devote more of my time and get a more thorough understanding of this App, with which, to give a good concise, written review. I do appreciate and enjoy the various aspects and subject criteria of the ”CuriosityStream"" unlike any other App I've visited. Just opened a trial subscription to the Applications' program available on Amazon. I'm enjoying the programming! Updated: 21 June 2022"
297,App keep closing. Very bad experience
298,Keeps Loading .... Good Movies Bad App.
299,"Don't buy, they will not let watch full videos if you buy and cancel subscription."
300,Content are very nice but uses a lot of data not preferable for consumers with limited data
301,"Videos won't play in app. Video window is silent and all black except for white error message says ""casting""."
302,Good streaming service
303,I switched on background play and it's no working
304,"The app crashes a lot, there are times where it runs well. The content is great but the app's stability isn't that good. I would recommend watching through the web."
305,Endless educational entertainment. Pretty much everything under the sun.
306,"Could not subscribe with gift card, app does not work well, prmo code sis not work. Says I can not use the gift card on Google account. Trying to get refund."
307,"really a great service! the app has some minor technical issues but I got used to them very quickly. yet I must say I'm a little disappointed with the quantity of the content: I had hoped for far more .. well just more. some things also are allready quite old (10+ years) which is fine but I would love to see more, long and up to date content - Universum by the ORF for example or more french productions."
308,Enjoy the content and being able to download but they never finish downloading and you cant watch anything if something is trying to download rendering the whole thing a waste of time
309,The app is always stuck in casting mode
310,Im giving 5 star to improve your app.
311,"13,000+ reviews, average 3 stars!!! I'm not paying before getting a 1 month trail."
312,"I have been a subscriber to curiosity stream since it was in beta,at that time i payed a really low rate for a lifetime membership. Just now in the middle of a show I am prompted to pay for a subscription? Uninstalled just now. Curiosity stream plese delete all of my personal data thats been collected unless of course youd rather me get into your system and start deleting things myself."
313,don't waste your time
314,"It would be lazy, and more than just a bit tacky, of me to copy and paste what I had to say about Nebula, so, I will give a short recap. Best bang for your buck! Thanks, again, to The Great War and Real Life Lore, (RLL), for steering me to Curiosity Stream and Nebula. And, bonus, there is not an Orwellian Big Brother elephant in the room."
315,"The premise of the service is good. However, I would be cancelling the subscription as the UI/UX, especially in the Android app, is not enjoyable. The media player does not have fullscreen support for phones with non-standard aspect ratios like the Galaxy S8, no way to speedup the videos like YouTube and Netflix, and the overall experience isn't as smooth and enjoyable as with other video streaming services. Probably will be back when/if the experience is better."
316,"Picture in picture doesn't work! I have gone through settings in the app, in my phone, etc. Netflix, prime and YouTube are able to give picture in picture, so it doesn't seem to be a problem with my phone. Please assist!"
317,I like the documentaries problem is they're not just downloading they lock up when I try to play them.
318,Good content but can't play what I download
319,If this app does not improve in a month when viewed via Chromecast I am going to stop subscription. Viewing via chromecast is so laggy. Video buffers for 2 minutes or more at times. Disvonnects from Chromecast. I seldom watch but when I do it is disappointing
320,"Rubbish connectivity, HORRENDOUS LAYOUT, overall a buggy mess. DOESNT EVEN GIVE YOU THE CONVENIENCE OF HAVING A SUB CANCELLATION BUTTON IN APP. MAKE YOU HUNT HIGH AND LOW FOR IT. SCUMMY DOGS."
321,"I'm having trouble playing videos without ""buffering"" every 30 seconds - 2 minutes"
322,"It Doesn't work, That's not a good sign for a new subscriber!"
323,"*App build issue* I like the service, but the app is incredibly annoying as it automatically opens in the phones background and you can't close the app by swiping it away in the background like other apps. It just stays there and had a padlock icon and won't close. It also uses battery and drains approx 6% of my battery just because its open in the background. Annoying as hell due to this technical issue."
324,"Ordered the service with annual subscription and tried it for literally 5 minutes, didn't like it. So I cancelled my subscription and then asked for a refund and ""they don't do refunds"". This service basically stole $15 of my money. You should be ashamed of this, I want my money back."
325,"Paying for some free documentaries , in which most of them are bs , no way."
326,"The app was fine before update and it's not playing until download the video. Each time ""play back option is disabled"" shown on the screen..plz resolve the issue"
327,I can't apply promo code on this app
328,Wonderful shows. Always educational and powerful.
329,"The only thing that frustrated with the functionality would be documentaries that don't always change their status to watched. If this was corrected and I'm offered a bit more variety I could quite easily give a rating of 10 out of 10, or in this case 5/5."
330,"Maybe the content is good, if you are able to eek it out of this app. I, myself, wouldn't know because using it is an exercise in frustration. For example, you start a playlist/channel/series. The video ends and the next autoplayed vid is random and unrelated, not the next in the series. Why? And that is the best case as it usually autoplays constantly the same unrelated SEEN vid. Also, background play simply does not work or works for less than a minute after the screen is off and then crashes."
331,"I purchased this as a package deal with NEBULA app. I'm not able to log in to Nebula,it recognizes my login but not my password. I wanted this primarily for NEBULA,Curiosity Stream was just an extra. EDIT: Turns out I had to reset the password through email just to get access to Nebula for this promo. Would have been nice if Curiosity Stream added some wording was added to that effect: You won't actually get access to your promo deal until you change the mystery password. thanks??"
332,"The content is worth 5 stars. The app is not. That's the end of my previous review. I've taken another star off because the app is just not getting better. When you click on a series you see a list of episodes, unless you're connected to a Chromecast. Then it just gives you the option to play whichever episode it chooses. After that it stops. The newer platform of the app is prettier but the previous one worked. This isn't the first streaming app to market. Get it together."
333,The app claims there is a network issue and doesn't work at all. Every other streaming app works including Nebula and it also works in the browser. I suspect it doesn't even try because I use a wired ethernet conection instead of a wireless one.
334,"Open the app and it just hangs on the splash page. With all of the reviews hammering on how bad the app is, why don't you all spend the money and fix it before you go out of business?."
335,"Excellent content! Totally worth it! The contents of this app are really heart touching! Some improvements are needed in the app like accurately resuming from the last played position, and remembering the choice of quality in which i play the video!"
336,Bring back the Walking With franchise and fix that search bar!
337,How do i pay thru play store as due to rbi issues my credit card paymrnt not going thru.
338,"Ok, 31 may 2022. rate: PASS Good job guys, now is just a matter of getting more science and animal documentaries, but the redesign works. GOOD JOB. FINALLY. i'll be keeping my subscription as long as you keep bringing more science and wild-life documentaries. Hope BBC gives you a license so i can finally be able to watch their programs. Only problem is that background play and PiP in broken(do you guys really test the app before launching the update?)"
339,The app doesn't let me log in.
340,Worst app. It's not even opening
341,"Has some good content , Need to unsubscribe, my card got hacked and they are trying to get payment through that card now my new card has been hacked."
342,App consistently rotates upside down or away from my viewing angle making navigating and viewing impossible
343,Terrible constant refreshing and freezing cant watch most shows its just a mess of an app that a streaming service app cannot stream is beyond me totally ruined the experience fix your damn streaming app cause right now it isnt a stream but a stagnant pond developing scum yeah this is how disgusted I am Part 2 So you have completely redesigned your app to give us a better experience how about giving us something that just effing works band aids when surgery is needed FIX IT
344,Boring choices
345,"It's has really good documentaries, definitely worth the subscription. Everything from historical WWII documentaries to Fusion Power documentaries. The app is also no longer super buggy and it's a lot easier to use. However, there is still room for improvement for user interface."
346,Can't sign in
347,Moving presentation
348,"The app needs more polishing, specifically autoplay, orientation, long startup time, laggy-ish interface and stuff. The search field has a weird problem where as you type the text keeps duplicating and borks the whole input. Have to delete bogus characters carefully to finally be able to search for something. Very irritating. Edit: They fixed it, much better now :)"
349,"I don't understand how the downloads can take longer than watching the episodes themselves. High quality is supposedly 1GB per hour. I can download 1 GB in less than 1 minute from Steam and the like. So it's definitely not my connection. Not to mention 1GB per hour is pretty bad. A reasonable bitrate would result in 2-3GB/h at 1080p. The compression artifacts on the shows I've seen were pretty bad. On top of all this, you can't even download while watching."
350,Horrible..... Why can't I open any plan? What the use of downloading if can't even open the app Or purchase any plan?
351,"What promised to be a superb documentary experience feels like a total waste of time and money when used on a tablet. The app is unusable (error loading, try again) for most video's and it seems to rotate always sideways instead of landscape. Unwatchable! Reported this issue to CS on both Samsung, and Medion devices. Devs need to speed up fixing this, or I fear for the future of CS. I'll update when things improve but for now 1 star because not usable as intended."
352,It's phone/portrait only. No tablet support.
353,"This is the best thing I've found in my entire life. UPDATE: This app used to run smoothly and shows played very well. Now the shows play choppy. Doesn't matter if I'm on wifi or 5g, the shows run very choppy. PLEASE FIX. 🙏🏼"
354,I want to sign up using a promo code but there's no option to use anything. It just forces me to pay out the total amount. Not really a good impression here.
355,Amazing
356,Amazing shows!!!! Love it
357,"I have a hard time trying to enjoy the app. Everytime I switch to another app and come back it crashes. It fails to remember where I left the videos, it just continues from wherever it feels like. And on top even when it's working it's extremely slow. It's sad because you have great content. I wish I could spend more time here learning stuff instead of on YouTube or other apps but this is literally insufferable."
358,"The content is good but I've been having playback issues on my Sony Android tv. At times,when I open the app, it just throws an error message ""playback failed"" and I have to reboot my tv for it to work."
359,"Content seems good, but the app is aweful. I have not had a successful download, which is what I subscribed for. Unfortunately, it's not even worth the low price point of $2.99. sorry guys."
360,Not android friendly.
361,"Great content but is the worst streaming app, terrible UI and UX"
362,Great selections of first class programs. Thank you.
363,"The app experience is baffling to me. Here I am watching a series and instead of playing the next episode of the series, it plays something totally unrelated. I have to manually get out of floating miniplayer and change it. Sometimes it says five episodes but you have to search up the name in order to get the rest of the series. It baffles me why this happens. Stupid app. Content wise, cool."
364,"User interface is terrible. It's a shame the content is great but it's terrible to use, my firestick is exactly the same. So I'll keep to using YouTube until they fix it"
365,Poor content. Or going by other comments maybe the UI is just so poor you can't find anything good. Either way I wouldn't bother if I were you
366,The experience of trying to use cast is a pain
367,"Well, at the end not worth the subscription. From good to excellent content but the app is a pain in the ars to use and shitnty support"
368,Worst user interface I ever use.
369,Great titles and very affordable!! Only 4 stars because app crashes frequently. But it's not that big if a deal to just relauch the app.
370,no longer works launch the app just says curiosity stream but nothing loads
371,"Nothing of quality, no good productions backed with shifty research and logic."
372,"I loved the app, they did an update and now it doesn't work at all. They suggested Uninstall the app and then reinstall it, worked once and now it doesn't work properly again."
373,The content is amazing but the download function never works. If i try to watch something on the go that i downloaded before it always says error loading the video. Really sad becaue the content is so great.
374,"offline mode is not working, When I open the downloaded movie I get a frozen black screen."
375,"Great selection of entertainment and information. Enjoy and learn more! Sorry, the app keeps crashing. Can't use it"
376,"Very disappointed. Downloads don't work (samsung S21 ultra). ""Error loading video, Try again"". Searched the error on your help pages, no hits. Otherwise app works well and content is great."
377,"The App has a lot of problems. It looks pretty Amateur. The content is OK. Would have liked to see more high quality nature documentaries. Some are pretty old. Definetely doesn't blow us away. Edit: The app is pretty much unusable. When trying to search for a documentary you start to type : ""Natur.."" Then the app will randomly repeat things I typed. Like this: ""Naturnaturnaturnaturnaturnatur"" then I can backspace it all and start the whole process with the next letter. Just awful."
378,Downloading within the app needs improvements. After very slow download speeds none of the titles downloaded will even playback...download error is all I get. The content is good but the user interface and app are simple terrible to use!
379,"I feel cheated. So I have downloaded this app, after paying yearly subscription to enjoy my time while on plan and on train. Unfortunately after downloading content, you cannot play it offline. You will get the message 'Playback is displayed while downloading', for movies You jave downloaded before. Forget about offline watching"
380,"App is now unplayable! Since the last update screen rotation is exactly opposite to what I want, no matter how I turn my device it always shows things at a 90 degree angle. Plus It keeps shutting down every time I push any button. Went from a 100% fan to absolute rubbish overnight. Unwatchable!"
381,PITA to cancel
382,"excelent content but a terrible app. i recommend uninstall the app and watch on mobile browser. And no, I won't contact the help of you guys. Simple... just rebuild the app for better UX."
383,"Curiosity Stream covers everything from history to science, from the past, present to the asperations of the future. With features like screen off background play to PiP mode! Curiosity Stream has you covered and provides tons to geek over. I haven't closed the app since I started using it."
384,Please fix the video downloading speed also the offline downloaded video that can't play.
385,"I was having problem to play the documentaries, but at the end it was an issue with my internet connection. The app is working smoothly now. Thanks."
386,"Full of bugs, i mean FULL of bugs, 75% of the time it won't play, or it wont work with Chrome cast or it will only work on Chrome cast, very annoyed"
387,Super bad experience. Has been facing download issue. It never downloads a content above 25% in my curiosity android application. And the mail response is very bad. I am regretting for the purchase with annual plan.
388,"Buggy, can't even download anything. It starts really fast but then instantly goes to a crawl and you need to forever close it and open it again. Repeat 1000 times for one video."
389,Can't tell you if I like it or not because it won't download to my android Samsung!
390,Royally pissed because I downloaded this last night after signing up and woke up this morning to discover it chewed up HALF MY MONTH'S DATA IN THE BACKGROUND while I was sleeping. I think it only stopped b/c I hit my limit. (It used 0.9 GB out of 2GB; no other app comes close) Seems like a good app otherwise- but turn off background data permission settings as soon as you install it!
391,"All of the content on Curiosity Stream is two years old or older. Also, whatever series there are only have five episodes or less. The number of titles they have is not as vast as they advertise. This company needs to update their content, as well as add new titles with more interesting topics."
392,Simply does not open so I can't give a review other than it is horrible.
393,"Could use more content, new stuff is slow to arrive"
394,app won't open. i used to enjoy Curiosity Stream a long time ago. but since i paid for a year the app never opens anymore 😔. they took the money and run..
395,Lots of content. New UI improvements are appreciated.
396,"Content is good, but even though I have high speed Internet connection, I often cannot stream a programme, and experience frequent stuttering and long pauses."
397,Literally cannot even skip through a video without having to start the entire thing all over again. Happening on a fire tablet 10 HD. Makes me regret the purchase.
398,"I started out loving this app and the last few ""updates"" have left the app more and more broken. If i tap on a series the episode list that shows is actually just different shows or documentaries instead of the actual episodes. When i finish watching an episode it doesn't go to the next episode it then skips to an entirely different program even though there are more episodes in the series im watching. It worse with the ""continue watching"" option. Please fix this so i can give 5*!"
399,"What a change from other streaming services. Lots of interesting documentries, shows about real relevant events, inventions and beyond. Like space beyond and other cool out of this world data. Getting the 4K subscription for a year was worth it to me, hands down"
