,content
203,"This is the year 2023. Within one message to somebody. You cannot tell them you can talk to them again. You are forever wondering ""What if"" on a free plan. But if you don't delete the app right away, you're wasting other people's time even more. The BIGGEST comment I have is: How can eHarmony 100% guarantee that the person you're talking to is genuine, not baiting you, and not a fake account. All of that for over $300-600 minimum a year."
204,"Still takes out money despite canceling the subscription, total scam"
205,"not user friendly app, great personality test but technology is lacking"
206,Paid for a premium account for a year and the app was broken and couldn't even message people.
207,Lots of fakes. No one responds. Waist of time and money. Site sends fake likes to try and get you to upgrade and pay . Don't waist your time or money .
208,Been on for about a month now and got nothing for message even know I message a lot of girls but no response not sure if anybody even use this app anymore. Don't waste your money not worth signing up.
209,functionally useless without a membership. you can only filter by state for free which means your match section will be filled with people hundreds of miles away.top that off with the insane coms limitations and it's an absolute cash grab.
210,DO NOT JOIN SCAMMER SITE Eharmony supports fraudulent profiles to show more members than they actually have. They do not verify 3 day trial memberships. They allow fake profiles without verification. Here's something interesting I started reporting Scammer English in profiles all of a sudden the new Fake profiles stopped having text. I wonder how the Scammers got tipped off that their grammar was so easily spotted and to stop putting text in profiles? Looks like Eharmony is doing it!
211,"It's almost totally useless. Also, they make it difficult to unsubscribe. Don't do it !"
212,How this app has more than 1 stars I dont know. No one ever purchase this app. I paid and I have 1 or 2 profiles at most to look at within 150 miles for the last 2 months and they refuse to do a refund. Stay away from this scam of an app
213,SPAM ALERT
214,WARNING. once they have your payment information they will not stop charging your card even if there services SUCKs and refuse to cancel subscription as the fine print states 12 months contract on one month free hope. I tried to cancle my subscription before 30 free trail and they are still charging start 15 per mo th now 37 dollars
215,You can't see anyone post. You can't message anyone that you have to pay for it
216,Scammers. Their entire business model is a scam. Just look at the reviews online. An absolute disgusting company.
217,"Advertised as a free dating website but absolutely unusable without the premium option and you can't just pay for 1 or 3 months subscription, you get locked in for 12-24 months. That's just not right"
218,Never seen more greedy dating sites than this one
219,"Either there aren't a lot of people using this service or this service just doesn't provide a lot of options. I've practically had the same people in my matches category for 2 to 3 months. I don't use this service much. Update - 5.26.23 - no one really use this site. I've already cancelled the renewal, and basically paying to not use this service until the 12 months are over with. Big waste of money!!"
220,WILL NEVER RECOMMEND!They discriminate against people depending on where they live. Offered a so called free trial but only for a 12 state group OR you wont get a refund or cancel it. You're locked in even if you hate the service. it was very scary for me as a woman so many creeps contacted me and 1 didn't stop for a while. They won't cancel me and expect me to still pay $300+ even after I told them.Dont trust their algorithm it doesn't work & now they're holding me hostage & I have a sick kid.
221,"I signed to the ""free"" trial through the site. There were no good matches at all so I requested to cancel my subscription within the hour and guess what? They deducted £ 65 from my account claiming it is in their clauses. It z the worst dating site ever. Don't listen to people who are probably paid to give them reviews. They offer the worst customer service because when you contact them you get scripted answers. They give you worst matches and steal your money as well"
222,"No catfish, no hookers, no scammers! Definitely has my approval!!"
223,"The app doesn't work..and just crashes when you put your log in details in, very poor..needs to be fixed."
224,"Unfair and unsafe. You can't see who you are talking to or matching with. For everyone's safety, don't you think you should be able to see who you are talking to? I'm not going to meet anyone off this app unless I know what they look like ahead of time. This is not okay."
225,ITS RUBBISH. REPORT YOUR CARD LOST TO YOUR BANK. SO THEY CAN NOT TAKE MONEY ANYMORE THERE MEMBERSHIP INSTRUCTIONS ARE LIES
226,"so so nut ,mmmnn,m?,"
227,It's a scam
228,"After 3 days of using eharmony, if that, I requested to speak to a supervisor because I was not satisfied. I was denied. I was told I could not speak to one. Now, they are emailing me, threatening that if I don't make a payment, they will contact the credit bureaus. Terrible customer service, terrible service!"
229,"Garbage, plain and simple, company is a bunch of crooks"
230,"Absolute trash. Don't get it, they'll steal your money."
231,So just to look at profiles you are charging?
232,"Don't pay you'll want your money straight back, oh, and good luck trying to cancel it there in America and make it exceedingly difficult"
233,Deceptive pricing. Refuse to refund cancel my account. There are literally zero matches within 150 miles with a 30 year range. Customer service said to expand my filters to include people with religious beliefs that go against mine. I asked for a refund immediately after purchase (aka as soon as I found out I cannot use the app) and they refused to connect me with management. Refused to help in any way but are continuing to charge me $300+ for 6 months of services that don't do anything for me
234,"Ironically heartless company that only cares about your money. Useless unless you buy a membership and while they make it seem like they have affordable options, on the confirmation page in small print, you realize you actually have to pay more up front and the monthly payments aren't low like you thought. I reached out promptly after making this error and they couldn't care less - kept my money, will keep charging me but won't respond to me. Horrible customer service. Scam"
235,"The free version is useless. You dont get to see photos unless you pay. I get needing to paywall some features, but this is ridiculous."
236,Also couldn't find someone and now they still take money from my bank so gonna get a new bank card
237,This app is a scam and so are the people on it. I chatted with 1 person for a day and I could tell he was lying to me. The next day he said he was in the country illegally and looking for citizenship. I reported this and nothing was done. Similar scams and nothing done. I canceled and told them not to take any more money because they lie about what they provide. They just charged me again. About to file a dispute and report them. Horrible APP. Run far away from them
238,Pay wall
239,Scam. It is PAID ONLY.
240,I think the name of eHarmony should be called the big lie. I'm a mixed race woman of color over 50. After FOUR months in the greater DC area Ive received fewer than a handful of responses. This service is clearly not for the 'colorblind' and should advertise itself more accurately.
241,Expensive for the amount of connections. Don't waste your time and money on this app. If I could give this app zero stars I would.
242,"Really, I haven't really tried this app. I set up my profile to find out the pictures are blurry, so I look into getting premium. However, I went to premium, and it says 14.99 a month, not a problem. My warning to anyone is to read the terms and conditions before getting premium. It says 14.99 a month, but the agreement says 83 dollars a month for 4 months. So I'm not using this app if it's trying to scam me. If it was for $ 14.99, I would have tried and saw if the app worked or not. Oh well"
243,Couldn't login for months and then got hit with a creditor threat. I will never use this app again. Hugest waste of money. Do not sign up. I paid but I want my account deleted and I want a refund.
244,Tried signing up for a month to see what it's about and end up being charged with over $300 without it being detailed in the sign up. Don't even look at it if you don't want to pay a ridiculous price!!!!
245,A rip off scam. You can't message or see anyone unless you start a subscription which is difficult to get out of. I was charged just for filling in a personality form. I cancelled and they still took £50 from me. All the matches were over 100 miles away
246,Only 6 month subscription options and horrible location filtering.
247,"This app is a trap. The service isn't that good, and as with many of these apps, if you want to actually have a conversation you have to pay. This leads to to the other issue. Predatory subscription plans that will renew without warning. Whether it's in the terms or not, if you haven't used this app for a while, maybe because you've actually found someone or moved on to another service, you probably aren't thinking about it anymore. Then you get hit for a few hundred bucks, and they don't care."
248,Outdated. Over priced even on sale. Useless app. Don't see why you need to know my job and how much I earn!!! American garbage.
249,"User for 1 year. Smooth app. Ineffective service. About 40% of the users have one word answers in their profiles and no pics. They probably bail out once they realize the costs. Pre-matching doesn't accomplish anything. The 'matches' are the opinion of an algorithm which isn't a real match. It doesn't boost conversation, let alone a connection. Advertises monthly cost but charges you the whole year upfront. More expensive and less effective than the shallow swipe-based apps. Can't recommend."
250,"TERRIBLE you have to pay to even send a hi? I can't even stress this I tried putting my numbering the bio and they rejected me, I really guess these people are money suckered, and there scamming the lonely people, every other dating site you can message someone, and I've had more success dating on those sites than this one, matter a fact I think I lost dates cause this stupid app"
251,"Photo policy is horrible, cancelled my premium membership because of it."
252,ery accurate analysis of compatibility
253,Absolute joke and you can't get off it once you sign up. Just don't do it. Other dating sites are so much better to meet people
254,"Profile s are fake. If you pay then those profiles don't exist anymore. They write you messages as a person and then if you become a member, the real people are no that interesting and professional."
255,doesn't work for Europe
256,This site is the biggest scam around. From poor customer service to fake accounts. Very poor. They also lock you into payments for a year from the free trial without release even when you are within your rights to exit the agreement. Wish I could give ZERO STARS
257,don't pay it's not worth it
258,One Star IS one too many. I thought I was just signing up for a trial period. They assured me I was wrong!! End of matter as far as they are concerned. May have had something to do with me having just had a general anaesthetic from major surgery! Anyway It's a rotten dating app. Getting a lot of matches with guys who don't have photos.. not helpful. Found a beautiful match ACTUALLY he found me on THE BOO APP.. And we're dating it took us for him 3 days me 1 day on. Small fee to msg each other
259,Expensive and will try and charge you for next subscription year if you don't use it!
260,"I had a very bad experience after 2 days of enrollment to premium for a year; yes, they helped but still... 85 per cent of the profiles have no pictures. It feels a very creepy environment where I've you've NO IDEA who's looking at my picture or reading about me. I've never shared pictures of myself EVER, EVER. I feel very unsafe here. Very unsafe. I think the team should take measures against ghost profile and save bad experiences to their users. it's inmoral. I regret deeply paying any money."
261,Moved and can't change location. It is now 100% useless to me.
262,quality choices.
263,"The fact that we only get barely even 10 minutes of texting someone then its like ""imma block you from texting anyone unless you pay"" is majorly depressing"
264,match you well to like-minded people
265,Bad app. You have to pay to do anything. Including messaging other people.
266,"A complete money grab, you can't even send messages or view profile pictures without paying for premium."
267,Disgusting company with predatory practices. Steal money by charging canceled credit cards. My one wish in life is the owners of this company get what's coming to them and lose everything.
268,Too many requests to be a premium member. I can wait or never be with anyone rather than have to pay to talk with someone about a relationship
269,DO NOT USE THEM! SCAM! YOU CANNOT CANCEL! DECEITFUL!
270,"Wish I could move this to 0 stars. THIS IS A RIPOFF AND SCAM SITE! DO NOT USE! It is just a really subpar experience. It is extremely overpriced, the quality of matches it gives you are poor and the UI, seachablity is severely lacking. Bumble, hinge and even tinder are just way better. Do not recommend using this as it is a rip off."
271,Over priced and not enough new people.... very disappointed with eharmony at this point....
272,good apart from the price
273,"people need to put up pictures n if not interested they need to say so not just keep talking for no reason, don't stay on here if your not serious thank you"
274,Poor customer service. They do not notify before a recurring charge. Better alternatives that are only one time charges. Don't fall into their trap.
275,By far the most in reasonable and greedy people I have ever met. Please take your time and read the fine print if you accidentally make a mistake and select the wrong payment plan they don't reason with you they don't care how it affects you I haven't used it since the first day I bought it because I realized there was a mistake in the payment plan n they didn't care you don't get to take to a real person ever they say they will contact you in twenty four hours by email but never do smh
276,I think there's a bug in the messaging part of the app and website. I can't see sent messages in the messages list. I'm not allowed to mention this in my profile as a reason why I might miss any replies sent to me.
277,I told them I no longer like to use their service anymore after a few months. They say I'm in contact for 1 year and i can not cancel membership until then and told me to keep paying them monthly for one year. What a joke! DO NOT SIGN UP WITH THIS SERVICE!!!
278,Waste of time waste of money!
279,"I have tried this for a few months, and I just want to put this as plainly as possible. This is a horrible waste of money."
280,"DO NOT SUBSCRIBE!!!! Definitely not worth the price. Either fake, abandoned or bot accounts. Led to plenty of fake good matches. I've yet to connect with anyone and I'm still locked into paying for a few months. I do not recommend at all. Waaay over priced and once they have you subscribed you are locked in, no refund."
281,Have to pay for messages.
282,DONT DO IT!!!
283,Terrible company. I received only 5 matches using a 60-mile radius that covered a population of about 2 million people. I emailed them and made changes as suggested. My search criteria was very liberal. I only got one additional match. They told me I would have to attempt a long-distance relationship. That is not an option for me. They refused to refund my money. They did not deliver the service they promised. This is a disgusting company with a horrible business practice. Shame on you eharmony
284,"*LOOK AT AND HEED THE REVIEWS* Avoid in small towns. Almost no matches even 3 towns over. They will not refund you. Anyone who's experienced this or been ripped off in any other way, like this post so that others can hopefully be warned."
285,"I'm very upset that they kicked me out of my 6 month paid subscription about 2 months too soon as well as disappointed in the selection I had. I feel like I was scammed for money to find no results. No guys that I found I wasn't interested in dating at all. What a rip-off, overhyped website."
286,FRAUD ! DECEPTIVE BUSINESS PRACTICE. They will charge you for a whole year but it does not say that. It only says you are being charged one month. I requested refund 1 day after the fraud and they refused. 200 dollars they charged me. Worst dating app ever. Its all BOTS. FAKE.
287,"AVOID AVOID AVOID!!! Scaming website. Fake profiles which never match with you even if you pay. When you cancel your subscription, they try and contine to take more money from you. DO NOT DOWNLOAD!!! Save your cash!"
288,"Overpriced and for old and long distance dating . When your under a free account you will notices for several likes or messages don't be fooled , eHarmony shows your account to the entire country when you are free, so it seems like a lot, once you buy and can filter, you are in for a shock , better be ready to travel, I live in a major city and within 50 miles there is 10 matches with an age rain of 25-45. BEWARE THEY WANT YOU FOR 6 MONTHS AND WANT YOUR MONEY BUT THERE ARE NO LOCAL MATCHES"
289,Good to find narcissistic and racist women. Not an app to find good women. Plus it's too expensive. If it had a monthly option that would be good.
290,Too expensive
291,Turned over to collections without ever being a member tried to sign up and they said I owed more than 4 times the membership fee and tried to ask why it was in collection then they said I wasn't but still wanted me to pay 4 times higher fees than everyone else I don't like scams
292,"Thier payment system is set up very obsurely. Buyer beware. Even if you are not benfitting from the app and properly request termination of future payments, they will deny your request. Only sign up and pay if are willing to fork over more money than what you plan to when you realize the app is not worth it."
293,This app is a scam! Incredibly expensive and offered no services. Please don't make the same mistake I made.
294,"I like eHarmony a lot, with two exceptions: 1. The terms in the compatibility analysis, and the lines on the accompanying graph, are not adequately explained, making them far too suspect to trust. 2. The complete removal of liked individuals after an arbitrary 7 days is in conflict with the business of some people's schedules and some people's shyness, especially if they are making arrangements with other likes individuals."
295,"Horrible, don't waste your money on this awful app. 2 months in haven't had one conversation, and half of the matches don't even have pictures. My profile is complete, and you can't change who you match with or who you can talk to. Please don't waste your money. Much better on other apps and cheaper."
296,"Robbery - signed up whilst having a panic attack after my 14yr marriage ended. Tried to cancel less than 12 hours later, and was charged £65 for the privilege."
297,"Absolute trash!! It's like tinder, but worse, and more expensive. Tons of fake profiles. Tons of inactive profiles. Absolute scam and waste of money. The beat part is that they are aware of the fake profiles and do nothing. Seems like they have created by the fake profiles themselves"
298,worse money I ever spent.
299,"-10 star. This is one of the most abusive and criminal dating apps ive ever used. I read the contract and it stated ""guarenteed to find love within the paid time or your money back"" I paid for 2 years during the covid lock down. I got a total of 15 matches in that time. Not a single date, all were scammers. I canceled the subscription and they charged me 5 months later for 2 years again. 2 weeks later they banned me and gave 50% of my money back only because i threatened a lawsuit. Dont use them"
300,"Worst service I've ever used, and I had to file a credit dispute... The minimum subscription will cost you $400 over a 6m period! You can only get out of the ""contract"" three days in—unless you file a credit disbute to cancel the awful service. Spent a month waiting for someone to be recommended to me, with only a few ever showing up, and had to sift through almost entirely scam accounts; I live in central TX and even set the range to max! Save yourself hundreds and please, save your time..."
301,You cannot do anything without paying.
302,"When you sign up, you are signed up for life. Ridiculous."
303,"I use this app from few months they take money from my account, because they have problem on the system I can't chat with anyone for few weeks,then they sent me Mail to pay them because they say I do plan for year (12 months) y I will pay if they have problem,they stealing my money and still send me Mail to pay ,they must send me my money back ."
304,"Tried the app twice, and nothing, the TV commercials lie to try and boost profits of course. Just stick with Bumble or tinder, save your money, you'll just feel like you'll lose it with this service and the time and effort you took to set up your profile."
305,expensive and less results. but if these results are better quality I'll change my ratings.
306,Crappiest app ever. No one talks to anyone on the app. The platform makes sure they charge you for a year whether it helps you or not. They are there to make money no matter with your relationship goals. Don't pay them. It's like you flushed your money in toilet.
307,You obviously don't want my money as you have not responded to two of my emails within your quoted time frame of 24 hours.
308,"Unless you have a lot of cash to throw in the trash don't waste your time here. These guys are money hungry. There's isn't an option to pay for just 1 month, the lowest option is 6 months and it's around $120 with the new user 50% off discount. This means that if you just want to see people's photos and test the app you'll have to drop over $100 and that's with 50% off. I have no idea how these guys manage to stay in business lol, find something else."
309,"Why is eHarmony considered a fraud? I would say that nearly 90% of the profiles never respond back. You have to answer close to 250 questions to make a profile, and then pay $240 a year to even see profile pictures. While this used to be a legitimate site it appears that it is now a scam. They also require that you give them exclusive permanent copyright privileges to everything you post, so it seems like they could be making fake profiles. I am a highly attractive engineer with all my things p"
310,The most expensive and worst dating app ever. There is no one on it because it's not worth it and will just continue getting worse.
311,"Do not download or use. I wish I did more research before I decided to sign up for these fools. They use predatory business practices to take money from hard working people just trying to find love. Finding love is hard enough without these clowns nickel and diming customers. I canceled my service, they charged me, I disputed with my bank, my bank agreed with me, eHarmony threatened me, then sent me to collections. I have reported to FTC, BBB, and disputed collections. DO NOT DOWNLOAD THIS APP."
312,cant get n the site most of the time
313,This app is a total scam! You can't see anyone's pictures or message people without having to pay for it!! Total bs!
314,Everyone is butt ugly 🤣
315,This app tries to differentiate itself with it's personality test. I messaged everyone suitable for me within 15 miles (and there weren't many so maybe the app is dead) and got not one response and I don't think I look like Shrek! Either the personality test is useless or people are as disengaged on this app as any other. The main problem other than the lack of users is the cost. It's incredibly expensive and even if you cancel in the first 14 days it costs you £65. Just save your money
316,I only get matches with people who want a green card into the UK. Nearly all profiles that are close by haven't even been on in over a month.
317,"they advertise a special for one month then charge you for a whole year and you do not get your money back. super expensive not that many matches, not a good site, app at all. Do not use this app or company!"
318,cool
319,"The WORST. If I could give this zero stars I would. Don't waste your time or your money. Conned into a year's payment up front with the sky wording of 'one time payment' when I thought it would only be a month at $24.99 Further disclaimer, does not work in rural areas. What a waste of money. Shameful."
320,I thought I had deleted this app only to find £238 taken from my account I still can't find it on my phone!!!!! So I go to the site on the web and try to find how to cancel my subscription and it's not so easy it's ridiculous
321,The absolute worst quality matches of any other dating app. Along with that predatory dales tactics make this an absolute waste of money and time.
322,"I signed up for the six-month thing in the app refuses to work. At first it was, people could read my messages and I was getting viewed after writing. But then after a while I noticed that my messages go on red, and I get almost no visits from the site. It's almost as if my profile is invisible and I don't know of anyone else is having this problem. When I tried to call any of the phone number is on the web that could be the eHarmony customer service number, none of them work! They all just drop"
323,"Over priced, low quality app and matches."
324,A waste of time. DON'T DOWNLOAD. 20 minutes to setup an account and answering a bunch of ridiculous questions to see a bunch of blurred out pictures. There's a lot more to complain about but you already wasted 20 minutes of my time.
325,"Just updated the app, and it immediately crashes upon trying to start it."
326,"0 out of 10. Would not recommend. I paid over $200 for a year long membership, and got one semi decent match who lived 4 hours away. Other than that, messaged a lot of people and didn't get responses the majority of the time. When my membership expired, I suddenly got another match and a couple of messages from this new person. But now the app is holding those messages hostage unless I buy another membership. It also wouldn't let me just send the match my phone number. So yeah, garbage."
327,I found the love of my life on eHarmony. Marriage is going to happen with us👍.
328,"THIS IS THE WORST DATING SITE EVER. IT DOESNT GIVE YOU ANY VIABLE MATCHES, MESSAGES DONT GO THROUGH AND ON TOP OF THAT I AM STUCK PAYING FOR THE NEXT 8 MONTHS. I AM SO SO SO SAD AND WANT TO CRY EVERY TIME I SEE THIS APP. DO NOT GET IT PLEASE."
329,Just don't.
330,Eh... if you don't pay premium you can't do much of anything...
331,Subscribed 3 months and haven't gotten a reply from anyone since 3 weeks I joined the app Very disappointed
332,It's rubbish
333,"Only join this App if you want to be stuck paying for it for a full year! They refuse to cancel subscription, you can close but still have keep Making payments for a year. Hate this App, they match you up with people that you have nothing in common with, they pick out a one thing that you both like and call it a match. Before signing up read the fine prints otherwise you'll be stuck like me....paying for something that you do not want.....R"
334,"Add showed up for 19.00 for the first month, so i was going to try the app out for a month. No total showed up at check out it just instantly processed. Later, I checked my paypal, and the bill is for 458.00 and was processing. I called and told them the mistake I made. I was then told they only do refunds in a few states so basically, i was screwed out of 450.00 with no refund policy. Ok, no refund, and you get like almost no matches on this app, probably because there's no people on it."
335,Way to many entitled women on there.. Not serious about wanting a relationship just attention. Not worth your time or money... It says deleted profiles i counted 30 in a row Theres something wrong with there soft ware
336,"Waste of time and money, this app is a scam run by pedophiles"
337,Can't see nobody message and forces me to buy the premium
338,App is made to take your money. You make a subscription and then it charges you $100 a month for possible chances of getting dates but that's it.
339,Wants money straight away!
340,"There's no way to immediately cancel. You can't just pay for 1 month or a week to try it out. If you agree to the 6, 12 or 24 months you'll be charged for all months. Honestly this app feels like a waste of time especially if you're not ready to pay for the extra/necessary access needed to actually talk to other people"
341,"I haven't enjoyed this app at all. I find much more selection, opportunity to connect on the lesser known, free, or next to free apps. Regret my purchase & membership entirely. Not at all what it once was."
342,"Borderline fraud, no pictures are visible until you pay for a subscription. Monthly subscription bills for the entire duration at once, and they give no refunds or trials. App centers around eharmony making money and nothing else."
343,"This is way too expensive for what you get. The people who are ""compatible"" matches don't make any impact on helping connect you. Not many people use this service, and I regret paying for this dating service. When I first signed up I had people talking to me, then about a month later noone says anything anymore. I have made better connections/friends with people on Tinder."
344,Not worth the money
345,The distance search is terrible but the rest of the app is pretty good
346,another match group corporation cash grab style app. blurred pics so can't see anyone which makes it pointless then can never even say hi unless u spend cash. why would their app ever work? tinder let's u click and message alllllll day for freeeeeeeee
347,Horrible!
348,I can't even change my password
349,"These people should be sued!! DO NOT USE THIS APP. The subscription is designed to lock you in a contract. If you want to cancel you will still need to pay 100's of dollars for the duration of the contract. Furthermore if you don't pay, then they send a debt collector chasing you for the money. The worst experience I had in my life. Save your time and energy and do not fall into the situation. Just a warning guys."
350,"The same rubbishas the other apps. You choose certain physical characteristics for nothing because this place is gonna show, repeatedly, the opposite you don't prefere. And this place doesn't save either from scammers. A trully waste of my money, time and hope. You know what? Go out and meet real people, ""touchable"". Good luck"
351,Useless
352,"Not many matches. Also, I wish eharmony would confirm that I actually want to send a like before sending it. I've accidently sent likes twice so far."
353,Do dont download this app. Everyone on here lives far away and all they are lookong for is ONS so you might as well use tinder for free. Garbage and a complete scam. Most profiles are fake and scammers. Don't waste your time or money!! Contacted eharmony and they don't care about wasting your hard earned money. 💯
354,Ot takes you through like 10 minutes of account set up before just throwing you into it not telling you how it works. I don't know how the icebreakers work and I can even message people without signing up for premium.
355,Very expensive and also painful to use give it a big miss if I could give this app zero or negative stars I would not hesitate to do so
356,"Can't message people, unless you pay of course. Can't see likes, unless you pay. Can't customize search features, good luck matching with someone within 200 miles of you, they'll never show up on your radar. Worst dating app."
357,awesome best site to find your one true love thanks eharmony
358,"Utterly disappointed in the selection of women on this app/site. None of the women in any of my searches match what I'm looking for, I even expanded the parameters all the way & none of the women I saw were remotely close to what I'm looking for. I gave it a chance & it is definitely NOT worth the money for a 6, 12, or 24 month subscription, I want my money back!!! I will never return to eharmony, scraping the bottom of the barrel."
359,"RUN! Do not do it. I have had FAR LESS actual dating or actual conversation on eHarmony than on free dating sites. They are charging astronomical prices for a lackluster app that has very little to offer. The platform itself it not user friendly, it's not impressive at all. For the amount of money they charged me (there is no backing out) it has offered much less than Tinder, FB dating, or plenty of fish. After 4 months of use I have nothing positive to say the app."
360,"I take back my earlier review, I just didn't give myself enough time and patience, a mistake I will never make again."
361,Convenient way to possibly meet nice men with common interests.
362,I think this is an excellent site to meet someone
363,gr8
364,"What the hell is up with all the code still being on the app instead of the actual buttons, greetings, pix, options, etc??? Its like the app is still in its initial production phase."
365,the app stopped working after update and does not load properly.
366,"Have just paid my money for this app today morning, since than have failed to log in yet they took my money ."
367,This site sucks and it's difficult to cancel
368,"Great site. If you use the enalasis part of the app ( and not just skip through the pictures, ) it will help a lot. Hope you find your soul mate."
369,"I joined the free eHarmony on my phone. I accidentally hit the subscription and within minutes tried to correct and cancel it. Rather than engage with me, eHarmony sent my details to a collection agency. I felt they were unethical in their business model. I am angry with them and would not recommend them to anyone. Zero ethics. No cooling off period in Australia and rude to deal with. Don't get it. Other dating apps are much better."
370,"Very few responses after a couple of weeks. So I decide to cancel my account/subscription. I checked my bank account today, and they took money out. Don't use this dating site it's a rip-off. So now I have to try cancel my subscription again and get my money. Wish me luck this site is nothing like they show and the commercials on TV!!!"
371,Pay to win lol
372,"Extremely overpriced. They also use inactive accounts to ""like"" your profile. Pretty much the same dating pool quality as a free dating app."
373,Remember it's nothing but fake files nothing more than a scam so they can get your money one of the reasons they will not fix it or respond they themselves are being paid so they lead you into these site full of bots 😲 scammers please be careful for all those who read this
374,"The latest update has made it even worst; eliminating the ability to know if your sent messages have been viewed/disregarded or not. I rather know the person is not interested than just wonder if they even got the message which is often the case as not many stay past trial offer days. The user base is small even in big cities and the benefits for paid users are extremely limited, definitely not worth the higher price compared to other similar apps."
375,"A free app that won't let you see one message without paying, dating is getting so expensive these days"
376,If you are a simple guy/ man who doesn't know how to take a good selfie or own pictures!! Please never pay any subscription! People are serious because they pay money but still get judged by how you look rather than who you are! Don't pay any subscription for 6 or 12 months here. Please***
377,"If you are Chinese, and the counter party uses Chinese to talk to you and ask for your phone number, do not trust the counter party. I experienced two scammers here. both talked to me in Chinese. After getting my number, one added me to whatsapp and tried to cheat me to invest in bitcoin. I blocked another, but get strange contact on mobile and whatsapp more than 10 different numbers."
378,I have had a good experience on this site.
379,"Waste, very small user base."
380,Very limited matches
381,lame
382,omg 7 8 7pppo4 .3 I cyi m .
383,"Awful app, very few people, and terrible membership policies. Do NOT give this app your money"
384,You go through a 20 minute questionnaire to sign up but will not be allowed to view even a single picture of anyone you've matched with unless you pay for premium membership. This should be made CLEAR before answering questions that feel everlasting!
385,The price isn't anything I don't mind what I don't like is it a been on it for almost 2 months and have yet to meet anybody in person or barely get messages and I chat 1st
386,Terroble app and the company lies
387,"One word, scam!"
388,"Only benefits if you have the membership. Otherwise extremely limited, it should have a flexible monthly plan option, too. Instead of not letting you chat at all to others (if you don't have the membership), it should have a limit of messages per day. Would probably have more memberships and for longer, too, as many have deleted their accounts due to restrictions."
389,"Charge way to much for theit app, AND they continue charging my bank account after canceling my subscription. Do not sign up with them!"
390,"Probably the worst dating app out there. You cant even use it without paying a stupid amount for the ""premium"". Cant even see people's photos!!!"
391,So...you have to pay for premium in order to see pictures on profiles? Biggest cash grab ever. Terrible app. Ya MF should be ashamed of yourself
392,Crashes regularly.
393,"It is a shame on these people for holding hostage for a insane amount of money to talk to people, all the whole using YOUR information and time. I thought politicians where crooked !"
394,I accidentally signed up for 6 months. I immediately wrote to you but you refused to cancel it. GOING TO AUTHORITIES.
395,"Scam, confusing ""match score"" always the same profiles even if they are far away. Everything is locked behind pay wall, no one cares about you making a connection they just want your money."
396,"WARNING ⚠️ Can't even put what you want in your profile description. ☣️ For the limited selection, it costs you your soul. 🔥 Eharmony preys on the DESPERATE, consuming your wallet $$$ Your DESCRIPTION of YOURSELF can be rejected with NO EXPLANATION. ⚠️☣️ YEAR CONTRACT to see anyone."
397,Horrible dating app it's literally a scam all because one they want you to pay for membership I can go on us dating without having to pay for membership also it's keeps refusing to log me in and it's a pain it keeps saying error can't log in with your Facebook account please try again and it keeps doing it when you sign in with your Gmail you have to go to the actual website in order to put your Gmail in because the app keeps saying oh the information you just put in is not known
398,"Eharnony makes you pay to see pics. They create bot accounts to message you. When you get a membership, the bot account is deleted. Not they stopped talking, not a real person deleted it. I watched the account delete on the second monitor as soon as I got my premium. I dojble checked on my second non premium test account. Bot is still there.If credentials matter, I'm an automaton networking expert."
399,You spend so long doing all the stuff and pay way over the odds for a smaller pool of people and the same behaviour happens. No one talks. It's a fairly poor app and the way it is run is a gimmick. Not going on again. Cancelling subscription as people don't have the gumption to even say sorry you're not for me. Can't even cancel it by yourself so it's all about keeping the money. Rip off.
